time,day,pickup,dropoff,probability
4128,4,91,2,2.1369804466289135e-05
4128,4,55,77,9.260248602058625e-05
4128,4,48,77,0.01604872315418314
4128,4,96,2,0.0001282188267977348
4128,4,47,77,0.026534173878975675
4128,4,50,2,4.986287708800798e-05
4128,4,97,77,0.0006482174021441037
4128,4,28,77,0.0002493143854400399
4128,4,11,77,0.022566513516401324
4128,4,20,77,0.010927093350429178
4128,4,72,77,0.013370374327741567
4128,4,86,77,0.02437582362788047
4128,4,44,77,0.010257506143818785
4128,4,95,77,0.015621327064857356
4128,4,88,77,0.0010471204188481676
4128,4,93,77,0.002778074580617587
4128,4,85,77,0.02612814759411618
4128,4,12,2,7.1232681554297115e-06
4128,4,43,2,2.1369804466289135e-05
4128,4,7,77,8.547921786515654e-05
4128,4,0,77,0.02243829468960359
4128,4,48,2,7.1232681554297115e-06
4128,4,68,77,0.017715567902553693
4128,4,2,2,0.01480927449513837
4128,4,49,77,0.0014389001673968016
4128,4,58,77,0.00888271538982085
4128,4,75,2,2.1369804466289135e-05
4128,4,33,2,0.0010827367596253161
4128,4,82,77,0.01530077999786302
4128,4,67,77,0.00016383516757488336
4128,4,65,77,0.018171457064501195
4128,4,85,2,7.123268155429712e-05
4128,4,80,2,7.1232681554297115e-06
4128,4,19,2,1.4246536310859423e-05
4128,4,24,77,0.01530077999786302
4128,4,24,2,1.4246536310859423e-05
4128,4,21,77,7.123268155429712e-05
4128,4,71,2,0.0029062934074153223
4128,4,76,2,1.4246536310859423e-05
4128,4,40,77,0.013384620864052427
4128,4,45,77,0.005214232289774548
4128,4,54,77,0.00713751469174057
4128,4,9,2,2.1369804466289135e-05
4128,4,30,2,7.1232681554297115e-06
4128,4,37,77,0.002015884887986608
4128,4,66,2,0.0015457491897282473
4128,4,87,77,0.01876268832140186
4128,4,0,2,5.698614524343769e-05
4128,4,97,2,7.1232681554297115e-06
4128,4,18,77,5.698614524343769e-05
4128,4,47,2,1.4246536310859423e-05
4128,4,3,77,0.013484346618228444
4128,4,10,77,0.0007978060334081277
4128,4,78,77,0.0002493143854400399
4128,4,88,2,1.4246536310859423e-05
4128,4,60,77,0.009751754104783274
4128,4,17,77,0.011240517149268084
4128,4,94,77,0.009502439719343234
4128,4,42,2,2.8493072621718846e-05
4128,4,94,2,1.4246536310859423e-05
4128,4,6,77,0.0001923282401966022
4128,4,23,77,0.00222245966449407
4128,4,84,77,0.005969298714250098
4128,4,39,77,0.0050646436585105245
4128,4,91,77,0.007536417708444635
4128,4,98,77,0.02368486661680379
4128,4,83,77,0.005135876340064822
4128,4,4,2,2.1369804466289135e-05
4128,4,30,77,0.00028493072621718846
4128,4,35,2,3.561634077714856e-05
4128,4,40,2,4.273960893257827e-05
4128,4,12,77,0.002414787904690672
4128,4,64,77,0.006389571535420451
4128,4,87,2,6.41094133988674e-05
4128,4,92,2,2.8493072621718846e-05
4128,4,63,77,0.004017523239662357
4128,4,56,77,0.016390640025643766
4128,4,61,77,0.012451472735691135
4128,4,25,2,7.1232681554297115e-06
4128,4,80,77,0.014232289774548563
4128,4,79,77,0.003796701926844036
4128,4,11,2,2.8493072621718846e-05
4128,4,16,2,1.4246536310859423e-05
4128,4,36,77,0.0001780817038857428
4128,4,34,77,0.03245360971613776
4128,4,19,77,0.03084375111301065
4128,4,68,2,1.4246536310859423e-05
4128,4,43,77,0.010378601702461089
4128,4,52,77,0.002293692346048367
4128,4,50,77,0.016091462763115717
4128,4,35,77,0.021084873740071945
4128,4,53,2,7.1232681554297115e-06
4128,4,58,2,7.1232681554297115e-06
4128,4,89,2,0.010727641842077145
4128,4,16,77,0.006368201730954162
4128,4,44,2,7.1232681554297115e-06
4128,4,8,77,0.0017950635751682873
4128,4,13,77,0.005983545250560957
4128,4,22,77,0.0003134237988389073
4128,4,74,77,0.009025180752929443
4128,4,99,2,0.006104640809203262
4128,4,57,77,0.016447626170887204
4128,4,31,77,0.0031199914520782133
4128,4,29,77,0.0001282188267977348
4128,4,34,2,7.1232681554297115e-06
4128,4,81,77,0.002122733910318054
4128,4,90,77,0.024041030024575274
4128,4,65,2,2.1369804466289135e-05
4128,4,73,77,0.020329807315596395
4128,4,86,2,8.547921786515654e-05
4128,4,15,2,0.0020301314242974675
4128,4,20,2,7.1232681554297115e-06
4128,4,46,77,0.0011539694411796132
4128,4,4,77,0.02227445952202871
4128,4,2,77,0.0003632866759269153
4128,4,56,2,1.4246536310859423e-05
4128,4,70,77,0.029996082202514512
4128,4,53,77,0.0189407700252876
4128,4,62,77,0.00198026854720946
960,0,41,2,0.0003590019745108598
960,0,96,77,0.015437084903966973
960,0,27,2,8.975049362771496e-05
960,0,9,77,0.016962843295638127
960,0,76,77,0.012654819601507808
960,0,42,77,0.024053132292227608
960,0,59,77,0.001705259378926584
960,0,25,77,0.0032310177705977385
960,0,92,77,0.025309639203015617
960,0,69,2,8.975049362771496e-05
960,0,75,77,0.02468138574762161
960,0,3,2,0.0011667564171602943
960,0,51,77,0.007000538502961767
960,0,32,77,0.0096033028181655
960,0,5,77,0.017680847244659844
960,0,14,77,0.010859809728953508
960,0,60,2,8.975049362771496e-05
960,0,55,77,8.975049362771496e-05
960,0,48,77,0.01103931071620894
960,0,47,77,0.021809369951534735
960,0,97,77,0.006910788009334051
960,0,28,77,0.0012565069107880094
960,0,11,77,0.014360078980434392
960,0,20,77,0.007808292945611201
960,0,72,77,0.016065338359360977
960,0,86,77,0.021719619457907017
960,0,44,2,8.975049362771496e-05
960,0,44,77,0.017501346257404415
960,0,95,77,0.010411057260814935
960,0,88,77,0.0008975049362771495
960,0,93,77,0.0014360078980434393
960,0,85,77,0.011847065158858373
960,0,7,77,0.0005385029617662897
960,0,0,77,0.019206605636331
960,0,68,77,0.008257045413749775
960,0,2,2,0.020193861066235864
960,0,49,77,0.007000538502961767
960,0,58,77,0.008077544426494346
960,0,82,77,0.015796086878477833
960,0,67,77,0.0003590019745108598
960,0,65,77,0.013821576018668102
960,0,19,2,8.975049362771496e-05
960,0,24,77,0.01956560761084186
960,0,21,77,0.00044875246813857474
960,0,40,77,0.010052055286304075
960,0,45,77,0.0063722850475677615
960,0,54,77,0.012654819601507808
960,0,37,77,0.011308562197092083
960,0,87,77,0.016065338359360977
960,0,18,77,0.0003590019745108598
960,0,47,2,8.975049362771496e-05
960,0,3,77,0.030784419314306227
960,0,10,77,0.0024232633279483036
960,0,78,77,0.004846526655896607
960,0,60,77,0.010859809728953508
960,0,17,77,0.010231556273559504
960,0,94,77,0.010770059235325794
960,0,73,2,0.0001795009872554299
960,0,94,2,8.975049362771496e-05
960,0,28,2,0.0005385029617662897
960,0,6,77,0.0029617662897145933
960,0,23,77,0.007269789983844911
960,0,84,77,0.007269789983844911
960,0,39,77,0.004218273200502603
960,0,91,77,0.013462574044157244
960,0,98,77,0.04604200323101777
960,0,83,77,0.0031412672769700234
960,0,4,2,8.975049362771496e-05
960,0,30,77,0.0008077544426494346
960,0,12,77,0.007180039490217196
960,0,64,77,0.016603841321127265
960,0,63,77,0.003859271225991743
960,0,56,77,0.017321845270148985
960,0,61,77,0.00942380183091007
960,0,80,77,0.012565069107880094
960,0,79,77,0.008077544426494346
960,0,36,77,0.0013462574044157242
960,0,34,77,0.0437982408903249
960,0,19,77,0.031322922276072515
960,0,43,77,0.0025130138215760187
960,0,52,77,0.0010770059235325794
960,0,50,77,0.0227966253814396
960,0,22,2,8.975049362771496e-05
960,0,35,77,0.006192784060312331
960,0,89,2,0.0008975049362771495
960,0,16,77,0.008975049362771496
960,0,1,2,0.0005385029617662897
960,0,8,77,0.002154011847065159
960,0,13,77,0.01193681565248609
960,0,22,77,0.010052055286304075
960,0,74,77,0.0028720157960868786
960,0,99,2,0.00044875246813857474
960,0,57,77,0.007987793932866631
960,0,31,77,0.007180039490217196
960,0,29,77,0.0008077544426494346
960,0,81,77,0.001884760366182014
960,0,90,77,0.021091366002513014
960,0,73,77,0.02028361155986358
960,0,15,2,0.0001795009872554299
960,0,46,77,0.002602764315203734
960,0,4,77,0.025668641177526475
960,0,2,77,0.00044875246813857474
960,0,70,77,0.02028361155986358
960,0,53,77,0.01705259378926584
960,0,62,77,0.012026566146113804
2016,4,41,2,0.005580787841006916
2016,4,62,2,1.9790027804989067e-05
2016,4,96,77,0.013724384282759917
2016,4,98,2,2.96850417074836e-05
2016,4,27,2,0.005125617201492168
2016,4,32,2,8.905512512245079e-05
2016,4,9,77,0.01879063140083712
2016,4,14,2,3.9580055609978133e-05
2016,4,76,77,0.007718110843945736
2016,4,84,2,9.895013902494533e-06
2016,4,42,77,0.011389161001771208
2016,4,59,77,0.00031664044487982507
2016,4,25,77,0.009469528304687268
2016,4,38,2,0.002246168155866259
2016,4,92,77,0.022036195960855324
2016,4,69,2,0.01071630005640158
2016,4,75,77,0.007698320816140747
2016,4,3,2,3.9580055609978133e-05
2016,4,1,2,0.0020680579056213573
2016,4,2,2,0.01558464689642889
2016,4,32,77,0.026904542800882635
2016,4,5,77,0.021947140835732876
2016,4,14,77,0.01397175963032228
2016,4,55,77,2.96850417074836e-05
2016,4,48,77,0.013961864616419786
2016,4,96,2,1.9790027804989067e-05
2016,4,47,77,0.019611917554744163
2016,4,50,2,9.895013902494533e-06
2016,4,97,77,0.000910341279029497
2016,4,28,77,0.000910341279029497
2016,4,11,77,0.01981971284669655
2016,4,20,77,0.0059370083414967195
2016,4,67,2,9.895013902494533e-06
2016,4,72,77,0.012151077072263287
2016,4,86,77,0.021007114514995893
2016,4,44,77,0.014219134977884644
2016,4,95,77,0.01674236352302075
2016,4,88,77,0.0016821523634240707
2016,4,93,77,0.0010686615014694097
2016,4,57,2,1.9790027804989067e-05
2016,4,85,77,0.021640395404755545
2016,4,7,77,0.00018800526414739614
2016,4,0,77,0.012734882892510464
2016,4,68,77,0.017840710066197644
2016,4,95,2,1.9790027804989067e-05
2016,4,51,77,0.009182572901514927
2016,4,49,77,0.0017909975163515105
2016,4,58,77,0.0008014961261020571
2016,4,33,2,0.00025727036146485786
2016,4,82,77,0.01397175963032228
2016,4,54,2,9.895013902494533e-06
2016,4,67,77,0.00013853019463492346
2016,4,65,77,0.02054204886157865
2016,4,85,2,1.9790027804989067e-05
2016,4,19,2,3.9580055609978133e-05
2016,4,24,77,0.019503072401816725
2016,4,21,77,7.916011121995627e-05
2016,4,71,2,0.0023649083226961933
2016,4,76,2,1.9790027804989067e-05
2016,4,40,77,0.027557613718447276
2016,4,45,77,0.005046457090272211
2016,4,54,77,0.010924095348353964
2016,4,9,2,6.926509731746173e-05
2016,4,37,77,0.002018582836108885
2016,4,26,77,5.93700834149672e-05
2016,4,61,2,1.9790027804989067e-05
2016,4,66,2,0.0017316274329365433
2016,4,87,77,0.012794252975925431
2016,4,97,2,6.926509731746173e-05
2016,4,18,77,5.93700834149672e-05
2016,4,3,77,0.007955591177605605
2016,4,10,77,0.00035622050048980317
2016,4,78,77,0.0005046457090272212
2016,4,6,2,9.895013902494533e-06
2016,4,88,2,2.96850417074836e-05
2016,4,60,77,0.013981654644224776
2016,4,17,77,0.012517192586655583
2016,4,37,2,4.9475069512472665e-05
2016,4,94,77,0.011458426099088669
2016,4,73,2,7.916011121995627e-05
2016,4,6,77,0.00031664044487982507
2016,4,23,77,0.0014545670436666963
2016,4,64,2,9.895013902494533e-06
2016,4,84,77,0.015683597035453835
2016,4,39,77,0.003008084226358338
2016,4,91,77,0.009400263207369806
2016,4,98,77,0.02523228545136106
2016,4,70,2,1.9790027804989067e-05
2016,4,83,77,0.0009004462651270026
2016,4,4,2,1.9790027804989067e-05
2016,4,30,77,0.00013853019463492346
2016,4,35,2,2.96850417074836e-05
2016,4,12,77,0.0002374803336598688
2016,4,64,77,0.006184383689059083
2016,4,87,2,5.93700834149672e-05
2016,4,92,2,9.895013902494533e-06
2016,4,63,77,0.007916011121995626
2016,4,56,77,0.014001444672029763
2016,4,61,77,0.022273676294515193
2016,4,25,2,2.96850417074836e-05
2016,4,80,77,0.01218076211397077
2016,4,79,77,0.003948110547095319
2016,4,82,2,6.926509731746173e-05
2016,4,36,77,0.00025727036146485786
2016,4,34,77,0.019849397888404032
2016,4,19,77,0.041529373348769556
2016,4,68,2,3.9580055609978133e-05
2016,4,43,77,0.01471388567300937
2016,4,52,77,0.0014248820019592127
2016,4,50,77,0.013051523337390288
2016,4,35,77,0.031921314849447366
2016,4,53,2,7.916011121995627e-05
2016,4,89,2,0.013813439407882369
2016,4,16,77,0.006926509731746173
2016,4,44,2,9.895013902494533e-06
2016,4,8,77,0.0013655119185442455
2016,4,13,77,0.010854830251036503
2016,4,22,77,0.0005244357368322102
2016,4,74,77,0.0168314186481432
2016,4,99,2,0.006065643522229149
2016,4,57,77,0.022916852198177337
2016,4,31,77,0.0024737534756236333
2016,4,29,77,0.00017811025024490158
2016,4,34,2,1.9790027804989067e-05
2016,4,81,77,0.0004353806117097595
2016,4,90,77,0.026340527008440445
2016,4,65,2,3.9580055609978133e-05
2016,4,73,77,0.025261970493068543
2016,4,15,2,0.0021274279890363245
2016,4,20,2,1.9790027804989067e-05
2016,4,46,77,0.00025727036146485786
2016,4,4,77,0.021106064654020838
2016,4,2,77,0.0008212861539070462
2016,4,56,2,5.93700834149672e-05
2016,4,70,77,0.014476405339349501
2016,4,5,2,9.895013902494533e-06
2016,4,53,77,0.026380107064050425
2016,4,62,77,0.0026221786841610513
2016,4,10,2,9.895013902494533e-06
4032,1,41,2,0.0025765873443515915
4032,1,96,77,0.02321867682932803
4032,1,93,2,5.8781460327412736e-05
4032,1,98,2,4.8984550272843944e-05
4032,1,27,2,0.0028900884660977926
4032,1,32,2,9.79691005456879e-06
4032,1,9,77,0.025119277379914377
4032,1,55,77,9.79691005456879e-06
4032,1,76,77,0.00776894967327305
4032,1,84,2,1.959382010913758e-05
4032,1,42,77,0.017379718436805032
4032,1,59,77,0.0014597395981307496
4032,1,25,77,0.009444221292604313
4032,1,38,2,0.00250800897396961
4032,1,92,77,0.014038972108197075
4032,1,69,2,0.007230119620271766
4032,1,55,2,9.79691005456879e-06
4032,1,75,77,0.01358831424568691
4032,1,3,2,6.857837038198152e-05
4032,1,51,77,0.004878861207175257
4032,1,32,77,0.028832306290595945
4032,1,5,77,0.012177559197829004
4032,1,14,77,0.01044350611817033
4032,1,14,2,9.79691005456879e-06
4032,1,48,77,0.017056420405004262
4032,1,96,2,2.9390730163706368e-05
4032,1,47,77,0.021954875432288655
4032,1,50,2,9.79691005456879e-06
4032,1,97,77,0.0007445651641472279
4032,1,28,77,0.0003135011217462013
4032,1,11,77,0.026285109676408062
4032,1,20,77,0.009738128594241377
4032,1,72,77,0.012500857229629774
4032,1,86,77,0.02694150265006417
4032,1,44,77,0.00947361202276802
4032,1,95,77,0.019417475728155338
4032,1,88,77,0.0009111126350748973
4032,1,93,77,0.0021553202120051336
4032,1,57,2,2.9390730163706368e-05
4032,1,85,77,0.033338884915697586
4032,1,7,77,0.00014695365081853184
4032,1,0,77,0.017791188659096922
4032,1,48,2,3.918764021827516e-05
4032,1,68,77,0.020250213082793688
4032,1,2,2,0.016929060574294868
4032,1,49,77,0.0011756292065482547
4032,1,58,77,0.005123783958539477
4032,1,33,2,0.00048004859267387066
4032,1,82,77,0.011060711451608163
4032,1,67,77,0.00012735983070939427
4032,1,65,77,0.015870994288401438
4032,1,85,2,9.79691005456879e-06
4032,1,90,2,1.959382010913758e-05
4032,1,19,2,1.959382010913758e-05
4032,1,24,77,0.014470036150598102
4032,1,24,2,9.79691005456879e-06
4032,1,21,77,0.00015675056087310064
4032,1,71,2,0.0024198367834784907
4032,1,76,2,6.857837038198152e-05
4032,1,40,77,0.01633144906096617
4032,1,45,77,0.00533931597973999
4032,1,54,77,0.004957236487611807
4032,1,37,77,0.0013225828573667866
4032,1,26,77,9.79691005456879e-06
4032,1,66,2,0.0009796910054568789
4032,1,87,77,0.017350327706641324
4032,1,0,2,9.79691005456879e-06
4032,1,97,2,4.8984550272843944e-05
4032,1,18,77,0.00010776601060025667
4032,1,47,2,1.959382010913758e-05
4032,1,3,77,0.014391660870161551
4032,1,10,77,0.0004702516826193019
4032,1,78,77,0.0003135011217462013
4032,1,83,2,9.79691005456879e-06
4032,1,60,77,0.011462384763845482
4032,1,17,77,0.007749355853163912
4032,1,94,77,0.008621280848020534
4032,1,94,2,9.79691005456879e-06
4032,1,23,2,1.959382010913758e-05
4032,1,6,77,0.00020573511114594457
4032,1,23,77,0.0019201943706954826
4032,1,84,77,0.0070831659694532345
4032,1,39,77,0.004114702222918891
4032,1,91,77,0.007318291810762885
4032,1,98,77,0.025658107432915658
4032,1,70,2,2.9390730163706368e-05
4032,1,83,77,0.003164401947625719
4032,1,4,2,2.9390730163706368e-05
4032,1,30,77,0.00012735983070939427
4032,1,35,2,8.81721904911191e-05
4032,1,40,2,5.8781460327412736e-05
4032,1,12,77,0.0012050199367119611
4032,1,64,77,0.0063875853555788505
4032,1,87,2,9.79691005456879e-06
4032,1,63,77,0.004996424127830083
4032,1,56,77,0.016801700743585474
4032,1,61,77,0.015665259177255492
4032,1,80,77,0.016831091473749178
4032,1,79,77,0.0031839957677348564
4032,1,11,2,9.79691005456879e-06
4032,1,16,2,6.857837038198152e-05
4032,1,36,77,9.796910054568789e-05
4032,1,34,77,0.019152959156681984
4032,1,63,2,1.959382010913758e-05
4032,1,19,77,0.029087025952014733
4032,1,68,2,9.79691005456879e-06
4032,1,43,77,0.015008866203599385
4032,1,52,77,0.0016458808891675566
4032,1,50,77,0.014087956658469918
4032,1,35,77,0.0380120110117269
4032,1,58,2,9.79691005456879e-06
4032,1,89,2,0.011354618753245227
4032,1,16,77,0.004996424127830083
4032,1,1,2,0.0021455233019505647
4032,1,8,77,0.0008621280848020534
4032,1,13,77,0.004584953905538193
4032,1,22,77,0.0002449227513642197
4032,1,74,77,0.009914472975223614
4032,1,99,2,0.005172768508812321
4032,1,57,77,0.023659537781783625
4032,1,31,77,0.0023120707728782343
4032,1,29,2,1.959382010913758e-05
4032,1,29,77,8.81721904911191e-05
4032,1,34,2,4.8984550272843944e-05
4032,1,81,77,0.0012442075769302362
4032,1,90,77,0.03424999755077249
4032,1,65,2,9.79691005456879e-06
4032,1,73,77,0.01753646899767813
4032,1,86,2,9.79691005456879e-06
4032,1,15,2,0.0024198367834784907
4032,1,20,2,9.79691005456879e-06
4032,1,46,77,0.0004212671323464579
4032,1,4,77,0.02879311865037767
4032,1,2,77,0.0004506578625101643
4032,1,56,2,5.8781460327412736e-05
4032,1,70,77,0.02864616499955914
4032,1,5,2,9.79691005456879e-06
4032,1,53,77,0.02644186023728116
4032,1,62,77,0.0018222252701497947
1056,6,41,2,0.0043944681401059844
1056,6,62,2,0.00038774718883288094
1056,6,96,77,0.023329455861445005
1056,6,27,2,0.006203955021326095
1056,6,9,77,0.023911076644694326
1056,6,14,2,0.00012924906294429367
1056,6,79,2,6.462453147214683e-05
1056,6,76,77,0.024686571022360087
1056,6,42,77,0.01790099521778467
1056,6,59,77,0.0020033604756365514
1056,6,25,77,0.0069148248675197106
1056,6,38,2,0.003942096419800956
1056,6,92,77,0.014282021455344449
1056,6,69,2,0.006333204084270389
1056,6,75,77,0.03929171513506527
1056,6,3,2,0.0009693679720822024
1056,6,51,77,0.0037482228253845158
1056,6,32,77,0.013312653483262247
1056,6,5,77,0.005622334238076774
1056,6,14,77,0.005363836112188187
1056,6,55,77,6.462453147214683e-05
1056,6,48,77,0.006203955021326095
1056,6,47,77,0.022747835078195684
1056,6,97,77,0.006850200336047564
1056,6,28,77,0.0007108698461936151
1056,6,11,77,0.01563913661625953
1056,6,20,77,0.012795657231485071
1056,6,67,2,6.462453147214683e-05
1056,6,72,77,0.01505751583301021
1056,6,86,77,0.034380250743182114
1056,6,44,77,0.0074964456507690316
1056,6,95,77,0.01221403644823575
1056,6,88,77,0.0015509887553315238
1056,6,93,77,0.0010986170350264961
1056,6,85,77,0.009305932531989143
1056,6,7,77,0.00025849812588858733
1056,6,0,77,0.014928266770065916
1056,6,68,77,0.011761664727930722
1056,6,2,2,0.01796561974925682
1056,6,49,77,0.005557709706604627
1056,6,58,77,0.017771746154840378
1056,6,33,2,0.0006462453147214682
1056,6,82,77,0.01602688380509241
1056,6,67,77,0.0005816207832493214
1056,6,65,77,0.018224117875145406
1056,6,19,2,0.0003231226573607341
1056,6,24,77,0.009693679720822024
1056,6,21,77,0.0009693679720822024
1056,6,71,2,0.0020033604756365514
1056,6,76,2,6.462453147214683e-05
1056,6,40,77,0.004329843608633838
1056,6,45,77,0.005105337986299599
1056,6,54,77,0.005945456895437508
1056,6,30,2,0.00038774718883288094
1056,6,37,77,0.014346645986816595
1056,6,26,77,6.462453147214683e-05
1056,6,66,2,0.0011632415664986429
1056,6,87,77,0.01240791004265219
1056,6,18,77,0.0004523717203050278
1056,6,3,77,0.031795269484296236
1056,6,10,77,0.002584981258885873
1056,6,78,77,0.00529921158071604
1056,6,60,77,0.008336564559906941
1056,6,17,77,0.009047434406100556
1056,6,37,2,6.462453147214683e-05
1056,6,94,77,0.008207315496962648
1056,6,42,2,6.462453147214683e-05
1056,6,6,77,0.0016802378182758176
1056,6,23,77,0.005428460643660334
1056,6,64,2,0.0004523717203050278
1056,6,84,77,0.0020033604756365514
1056,6,13,2,6.462453147214683e-05
1056,6,39,77,0.004911464391883159
1056,6,91,77,0.00672095127310327
1056,6,98,77,0.02365257851880574
1056,6,83,77,0.004911464391883159
1056,6,30,77,0.0009693679720822024
1056,6,12,77,0.012472534574124337
1056,6,64,77,0.009435181594933437
1056,6,63,77,0.01654388005686959
1056,6,56,77,0.013377278014734394
1056,6,61,77,0.0046529662659945716
1056,6,80,77,0.010339925035543492
1056,6,79,77,0.010081426909654904
1056,6,36,77,0.002261858601525139
1056,6,34,77,0.04155357373659041
1056,6,19,77,0.03056740338632545
1056,6,43,77,0.0008401189091379088
1056,6,52,77,0.003425100168023782
1056,6,50,77,0.01712550084011891
1056,6,35,77,0.009952177846710611
1056,6,89,2,0.012731032700012924
1056,6,16,77,0.008271940028434795
1056,6,1,2,0.00652707767868683
1056,6,8,77,0.0020033604756365514
1056,6,13,77,0.006850200336047564
1056,6,22,77,0.009435181594933437
1056,6,74,77,0.0016156132868036708
1056,6,99,2,0.00652707767868683
1056,6,57,77,0.0066563267416311234
1056,6,31,77,0.0063978286157425355
1056,6,29,77,0.0015509887553315238
1056,6,81,77,0.004717590797466718
1056,6,90,77,0.018805738658394727
1056,6,73,77,0.012149411916763603
1056,6,86,2,6.462453147214683e-05
1056,6,15,2,0.0034897246994959287
1056,6,46,77,0.002584981258885873
1056,6,4,77,0.02727155228124596
1056,6,2,77,0.00012924906294429367
1056,6,70,77,0.0253974408685537
1056,6,53,77,0.01260178363706863
1056,6,62,77,0.014475895049760889
1056,6,10,2,0.0009693679720822024
3936,6,41,2,0.0030072963912443304
3936,6,96,77,0.024884145139025832
3936,6,98,2,2.4649970420035498e-05
3936,6,27,2,0.004449319660816407
3936,6,32,2,3.697495563005324e-05
3936,6,9,77,0.024871820153815817
3936,6,14,2,1.2324985210017749e-05
3936,6,79,2,4.9299940840070995e-05
3936,6,76,77,0.007998915401301519
3936,6,42,77,0.015825281009662788
3936,6,59,77,0.002045947544862946
3936,6,17,2,1.2324985210017749e-05
3936,6,25,77,0.010340662591204891
3936,6,38,2,0.0036112206665352004
3936,6,92,77,0.01718102938276474
3936,6,69,2,0.008356339972392032
3936,6,75,77,0.018918852297377244
3936,6,3,2,0.00016022480773023073
3936,6,51,77,0.00547229343324788
3936,6,32,77,0.027287517254979295
3936,6,5,77,0.012633109840268192
3936,6,14,77,0.007308716229540524
3936,6,91,2,4.9299940840070995e-05
3936,6,55,77,0.00011092486689015974
3936,6,48,77,0.012300335239597712
3936,6,47,77,0.021346874383750738
3936,6,50,2,1.2324985210017749e-05
3936,6,97,77,0.001133898639321633
3936,6,28,77,0.0002341747189903372
3936,6,11,77,0.017550778939065273
3936,6,20,77,0.012361960165647801
3936,6,72,77,0.014654407414711102
3936,6,72,2,3.697495563005324e-05
3936,6,86,77,0.020989449812660224
3936,6,44,77,0.009662788404653915
3936,6,95,77,0.013532833760599487
3936,6,88,77,0.0007764740682311181
3936,6,93,77,0.0020829225004929995
3936,6,85,77,0.024218595937684873
3936,6,43,2,2.4649970420035498e-05
3936,6,7,77,0.00012324985210017747
3936,6,0,77,0.02228357325971209
3936,6,48,2,1.2324985210017749e-05
3936,6,68,77,0.015825281009662788
3936,6,2,2,0.014629757444291068
3936,6,49,77,0.0020829225004929995
3936,6,58,77,0.0100695129165845
3936,6,99,2,0.006261092486689016
3936,6,33,2,0.0008750739499112601
3936,6,82,77,0.014383257740090713
3936,6,67,77,8.627489647012423e-05
3936,6,65,77,0.01450650759219089
3936,6,85,2,1.2324985210017749e-05
3936,6,90,2,1.2324985210017749e-05
3936,6,19,2,2.4649970420035498e-05
3936,6,24,77,0.016577105107473872
3936,6,24,2,1.2324985210017749e-05
3936,6,21,77,6.162492605008874e-05
3936,6,71,2,0.003623545651745218
3936,6,40,77,0.014050483139420233
3936,6,45,77,0.005016268980477224
3936,6,54,77,0.005620193255768093
3936,6,9,2,1.2324985210017749e-05
3936,6,37,77,0.0019350226779727864
3936,6,66,2,0.001811772825872609
3936,6,87,77,0.0172919542496549
3936,6,47,2,7.394991126010648e-05
3936,6,3,77,0.026831492802208638
3936,6,10,77,0.0010722737132715441
3936,6,78,77,0.0003820745415105502
3936,6,60,77,0.008159140209031749
3936,6,17,77,0.011462236245316506
3936,6,94,77,0.009231413922303294
3936,6,23,2,1.2324985210017749e-05
3936,6,6,77,0.0002341747189903372
3936,6,23,77,0.002884046539144153
3936,6,84,77,0.006630842042989548
3936,6,13,2,1.2324985210017749e-05
3936,6,39,77,0.004264444882666141
3936,6,91,77,0.007456616052060738
3936,6,98,77,0.026769867876158548
3936,6,70,2,1.2324985210017749e-05
3936,6,83,77,0.004671169394596726
3936,6,4,2,1.2324985210017749e-05
3936,6,30,77,0.00018487477815026622
3936,6,35,2,4.9299940840070995e-05
3936,6,12,77,0.003068921317294419
3936,6,64,77,0.00661851705777953
3936,6,63,77,0.004264444882666141
3936,6,56,77,0.013101459278248866
3936,6,61,77,0.011856635772037074
3936,6,74,2,3.697495563005324e-05
3936,6,80,77,0.014198382961940446
3936,6,79,77,0.004067245119305857
3936,6,11,2,8.627489647012423e-05
3936,6,36,77,0.00027114967462039046
3936,6,34,77,0.027891441530270164
3936,6,19,77,0.0529851114178663
3936,6,68,2,2.4649970420035498e-05
3936,6,43,77,0.018733977519226976
3936,6,52,77,0.0024033721159534608
3936,6,50,77,0.014420232695720766
3936,6,35,77,0.01773565371721554
3936,6,53,2,2.4649970420035498e-05
3936,6,89,2,0.012177085387497535
3936,6,16,77,0.006692466969039637
3936,6,1,2,0.005422993492407809
3936,6,8,77,0.002045947544862946
3936,6,13,77,0.00596529284164859
3936,6,22,77,0.0006285742457109052
3936,6,74,77,0.012781009662788405
3936,6,80,2,2.4649970420035498e-05
3936,6,57,77,0.01356980871622954
3936,6,31,77,0.004042595148885822
3936,6,29,77,0.0003820745415105502
3936,6,34,2,2.4649970420035498e-05
3936,6,81,77,0.0019350226779727864
3936,6,90,77,0.01965835140997831
3936,6,73,77,0.0214577992506409
3936,6,86,2,6.162492605008874e-05
3936,6,15,2,0.0031182212581344904
3936,6,20,2,1.2324985210017749e-05
3936,6,46,77,0.0010352987576414908
3936,6,4,77,0.024477420627095247
3936,6,2,77,0.0003820745415105502
3936,6,56,2,1.2324985210017749e-05
3936,6,70,77,0.026695917964898442
3936,6,5,2,1.2324985210017749e-05
3936,6,53,77,0.020262275685269178
3936,6,62,77,0.002156872411753106
1536,0,41,2,0.0006467829896073733
1536,0,96,77,0.009981037498713784
